MES,CODIGO_OBJETIVO,CONFIGURACION,VIAJES_ORIGINADOS,VIAJES_DESCARGADOS,DIFERENCIA,INDICE_CARGUE_DESCARGUE
202412,5541000,CA,1,48,-47,0.02
202412,5541001,2,6,16,-10,0.38
202412,5541001,3,0,4,-4,0
202412,5541001,3S2,1,0,1,NA
202412,5541001,CA,1,20,-19,0.05
202412,5543000,2,5,12,-7,0.42
202412,5543000,3,1,2,-1,0.5
202412,5543000,CA,0,1,-1,0
202412,5576000,2,19,10,9,1.9
202412,5576000,3,3,1,2,3
202412,5576000,3S3,4,5,-1,0.8
202412,5576000,CA,0,7,-7,0
202412,5579000,2,96,294,-198,0.33
202412,5579000,2S2,1,0,1,NA
202412,5579000,3,9,111,-102,0.08
202412,5579000,3S2,2,6,-4,0.33
202412,5579000,3S3,263,111,152,2.37
202412,5579000,CA,132,110,22,1.2
202412,5579000,V3,0,7,-7,0
202412,5579005,2,0,5,-5,0
202412,5585000,2,3,63,-60,0.05
202412,5585000,3,2,9,-7,0.22
202412,5585000,3S2,4,3,1,1.33
202412,5585000,3S3,220,165,55,1.33
202412,5585000,CA,3,30,-27,0.1
202412,5585000,V3,0,1,-1,0
202412,5585003,2,2,12,-10,0.17
202412,5585003,CA,2,19,-17,0.11
202412,5585003,V3,0,2,-2,0
202412,5585004,2,43,23,20,1.87
202412,5585004,2S2,2,0,2,NA
202412,5585004,3,1,0,1,NA
202412,5585004,3S3,0,1,-1,0
202412,5585004,CA,1,3,-2,0.33
202412,5591000,2,18,134,-116,0.13
202412,5591000,2S2,0,3,-3,0
202412,5591000,2S3,2,1,1,2
202412,5591000,3,29,45,-16,0.64
202412,5591000,3S2,6,1,5,6
202412,5591000,3S3,641,303,338,2.12
202412,5591000,3S4,1,0,1,NA
202412,5591000,CA,6,54,-48,0.11
202412,5591000,V3,1,17,-16,0.06
202412,5591000,V4R2,0,2,-2,0
202412,5591002,2,0,4,-4,0
202412,5591002,3S3,5,1,4,5
202412,5591002,CA,1,0,1,NA
202412,5591003,2,0,1,-1,0
202412,5591003,3,0,1,-1,0
202412,5591004,2,39,65,-26,0.6
202412,5591004,3,7,4,3,1.75
202412,5591004,3S2,4,2,2,2
202412,5591004,3S3,345,42,303,8.21
202412,5591004,CA,9,61,-52,0.15
202412,5591004,V3,3,2,1,1.5
202412,5604000,2,12,86,-74,0.14
202412,5604000,2S2,0,4,-4,0
202412,5604000,2S3,0,1,-1,0
202412,5604000,3,0,52,-52,0
202412,5604000,3S2,4,3,1,1.33
202412,5604000,3S3,1,34,-33,0.03
202412,5604000,CA,2,29,-27,0.07
202412,5604000,V3,0,8,-8,0
202412,5604001,3S2,0,1,-1,0
202412,5604003,2,0,2,-2,0
202412,5604003,2S2,1,0,1,NA
202412,5604003,3S2,0,4,-4,0
202412,5604005,3S2,0,6,-6,0
202412,5607000,2,51,414,-363,0.12
202412,5607000,2R2,0,17,-17,0
202412,5607000,2S2,0,1,-1,0
202412,5607000,2S3,1,2,-1,0.5
202412,5607000,3,10,11,-1,0.91
202412,5607000,3S2,12,2,10,6
202412,5607000,3S3,38,56,-18,0.68
202412,5607000,CA,10,216,-206,0.05
202412,5607004,CA,1,0,1,NA
202412,5607008,2,0,2,-2,0
202412,5607008,CA,0,5,-5,0
202412,5615000,2,6269,6665,-396,0.94
202412,5615000,2R2,7,8,-1,0.88
202412,5615000,2R3,0,2,-2,0
202412,5615000,2S2,576,452,124,1.27
202412,5615000,2S3,179,190,-11,0.94
202412,5615000,3,205,197,8,1.04
202412,5615000,3S2,485,557,-72,0.87
202412,5615000,3S3,1002,2746,-1744,0.36
202412,5615000,3S4,0,1,-1,0
202412,5615000,4,1,2,-1,0.5
202412,5615000,CA,2207,2610,-403,0.85
202412,5615000,V3,0,4,-4,0
202412,5615010,2,15,1,14,15
202412,5615010,3S3,0,1,-1,0
202412,5615010,CA,1,2,-1,0.5
202412,5628000,2,1,22,-21,0.05
202412,5628000,3,0,3,-3,0
202412,5628000,CA,0,9,-9,0
202412,5628000,V3,2,0,2,NA
202412,5628001,3,1,1,0,1
202412,5631000,2,4545,2376,2169,1.91
202412,5631000,2R3,0,2,-2,0
202412,5631000,2S2,66,116,-50,0.57
202412,5631000,2S3,28,95,-67,0.29
202412,5631000,3,362,206,156,1.76
202412,5631000,3S2,195,395,-200,0.49
202412,5631000,3S3,532,858,-326,0.62
202412,5631000,4,2,8,-6,0.25
202412,5631000,CA,2908,975,1933,2.98
202412,5631000,V3,6,150,-144,0.04
202412,5631000,V4,0,4,-4,0
202412,5631002,3S2,0,1,-1,0
202412,5631002,3S3,0,2,-2,0
202412,5642000,2,13,52,-39,0.25
202412,5642000,3,1,31,-30,0.03
202412,5642000,3S2,3,13,-10,0.23
202412,5642000,3S3,39,23,16,1.7
202412,5642000,CA,0,9,-9,0
202412,5642010,3,1,0,1,NA
202412,5647000,2,5,19,-14,0.26
202412,5647000,2S2,0,4,-4,0
202412,5647000,3,0,10,-10,0
202412,5647000,3S2,1,1,0,1
202412,5647000,3S3,2,6,-4,0.33
202412,5647000,4,2,0,2,NA
202412,5647000,CA,0,1,-1,0
202412,5647000,V3,0,1,-1,0
202412,5649000,2,7,97,-90,0.07
202412,5649000,2S2,0,11,-11,0
202412,5649000,3,1,18,-17,0.06
202412,5649000,3S3,0,1,-1,0
202412,5649000,CA,1,77,-76,0.01
202412,5649000,V3,0,6,-6,0
202412,5649001,CA,0,15,-15,0
202412,5649005,CA,0,2,-2,0
202412,5649012,2,0,1,-1,0
202412,5649012,3S3,0,4,-4,0
202412,5649012,CA,0,2,-2,0
202412,5652000,2,1,4,-3,0.25
202412,5652000,3,3,9,-6,0.33
202412,5652000,3S3,108,41,67,2.63
202412,5652000,CA,0,3,-3,0
202412,5652000,V3,4,0,4,NA
202412,5652010,2,2,3,-1,0.67
202412,5652010,2S2,0,1,-1,0
202412,5652010,3,10,0,10,NA
202412,5652010,3S2,3,1,2,3
202412,5652010,3S3,227,33,194,6.88
202412,5652010,V3,1,0,1,NA
202412,5656000,2,12,106,-94,0.11
202412,5656000,2S3,0,1,-1,0
202412,5656000,3,8,8,0,1
202412,5656000,3S2,5,0,5,NA
202412,5656000,3S3,1,7,-6,0.14
202412,5656000,CA,0,54,-54,0
202412,5656000,V2,0,3,-3,0
202412,5656000,V3,0,1,-1,0
202412,5658000,2,2,19,-17,0.11
202412,5658000,3,0,3,-3,0
202412,5658000,3S3,0,18,-18,0
202412,5658000,CA,0,3,-3,0
202412,5659000,2,24,52,-28,0.46
202412,5659000,2S3,0,1,-1,0
202412,5659000,3,2,12,-10,0.17
202412,5659000,3S2,98,2,96,49
202412,5659000,3S3,16,9,7,1.78
202412,5659000,CA,0,5,-5,0
202412,5660000,2,8,33,-25,0.24
202412,5660000,2S2,0,13,-13,0
202412,5660000,3,0,6,-6,0
202412,5660000,3S3,8,3,5,2.67
202412,5660000,CA,1,72,-71,0.01
202412,5660000,V3,0,4,-4,0
202412,5660006,CA,0,2,-2,0
202412,5660008,2,0,1,-1,0
202412,5660012,2,0,2,-2,0
202412,5660012,2S2,1,0,1,NA
202412,5660012,3S3,18,0,18,NA
202412,5660012,CA,0,1,-1,0
202412,5660013,2,0,3,-3,0
202412,5660013,CA,0,5,-5,0
202412,5664000,2,196,737,-541,0.27
202412,5664000,2S3,0,1,-1,0
202412,5664000,3,53,55,-2,0.96
202412,5664000,3S2,158,56,102,2.82
202412,5664000,3S3,472,474,-2,1
202412,5664000,4,35,0,35,NA
202412,5664000,CA,2,130,-128,0.02
202412,5664000,V3,0,1,-1,0
202412,5664005,2,0,11,-11,0
202412,5664005,3S3,0,18,-18,0
202412,5665000,2,21,138,-117,0.15
202412,5665000,3,0,23,-23,0
202412,5665000,3S2,1,2,-1,0.5
202412,5665000,3S3,0,3,-3,0
202412,5665000,CA,2,25,-23,0.08
202412,5665003,2S2,0,3,-3,0
202412,5665003,2S3,0,1,-1,0
202412,5665003,3S3,2,2,0,1
202412,5667000,2,6,86,-80,0.07
202412,5667000,2S2,0,13,-13,0
202412,5667000,3,2,2,0,1
202412,5667000,3S3,0,1,-1,0
202412,5667000,CA,1,22,-21,0.05
202412,5670000,2,15,31,-16,0.48
202412,5670000,2S3,0,1,-1,0
202412,5670000,3,1,4,-3,0.25
202412,5670000,3S3,2,0,2,NA
202412,5670000,CA,0,13,-13,0
202412,5670003,2,67,5,62,13.4
202412,5670003,3S3,1,0,1,NA
202412,5674000,2,16,100,-84,0.16
202412,5674000,3,4,4,0,1
202412,5674000,3S3,0,1,-1,0
202412,5674000,CA,1,39,-38,0.03
202412,5679000,2,7,36,-29,0.19
202412,5679000,3,1,3,-2,0.33
202412,5679000,3S2,8,0,8,NA
202412,5679000,3S3,3,0,3,NA
202412,5679000,CA,1,33,-32,0.03
202412,5679000,V2,0,6,-6,0
202412,5679009,2,0,1,-1,0
202412,5686000,2,520,747,-227,0.7
202412,5686000,2S2,0,2,-2,0
202412,5686000,2S3,0,4,-4,0
202412,5686000,3,22,86,-64,0.26
202412,5686000,3S2,55,10,45,5.5
202412,5686000,3S3,386,435,-49,0.89
202412,5686000,CA,16,109,-93,0.15
202412,5686000,V3,0,88,-88,0
202412,5686001,2,0,14,-14,0
202412,5686001,3,0,5,-5,0
202412,5686004,2,0,2,-2,0
202412,5686006,3,0,2,-2,0
202412,5686011,2,1,4,-3,0.25
202412,5686011,3,0,2,-2,0
202412,5686011,3S3,12,2,10,6
202412,5686011,CA,1,0,1,NA
202412,5690000,2,193,86,107,2.24
202412,5690000,3,6,12,-6,0.5
202412,5690000,3S2,0,1,-1,0
202412,5690000,3S3,35,9,26,3.89
202412,5690000,CA,3,6,-3,0.5
202412,5690000,V3,0,1,-1,0
202412,5690001,2,82,11,71,7.45
202412,5690003,2,1,1,0,1
202412,5690004,2,0,24,-24,0
202412,5690004,2S3,0,1,-1,0
202412,5690004,3S3,0,2,-2,0
202412,5690004,CA,0,1,-1,0
202412,5690010,2,2,3,-1,0.67
202412,5690010,3,1,1,0,1
202412,5690010,3S2,0,2,-2,0
202412,5690010,3S3,1,0,1,NA
202412,5697000,2,103,803,-700,0.13
202412,5697000,2S2,0,2,-2,0
202412,5697000,2S3,0,4,-4,0
202412,5697000,3,4,19,-15,0.21
202412,5697000,3S2,2,2,0,1
202412,5697000,3S3,41,114,-73,0.36
202412,5697000,CA,3,292,-289,0.01
202412,5697000,V3,0,1,-1,0
202412,5736000,2,23,459,-436,0.05
202412,5736000,2S2,0,8,-8,0
202412,5736000,3,3,103,-100,0.03
202412,5736000,3S2,8,8,0,1
202412,5736000,3S3,14,19,-5,0.74
202412,5736000,3S4,0,2,-2,0
202412,5736000,4,0,5,-5,0
202412,5736000,CA,2,94,-92,0.02
202412,5736000,V3,0,12,-12,0
202412,5736002,3S2,0,4,-4,0
202412,5756000,2,222,269,-47,0.83
202412,5756000,3,328,19,309,17.26
202412,5756000,3S2,547,5,542,109.4
202412,5756000,3S3,3110,696,2414,4.47
202412,5756000,CA,4,90,-86,0.04
202412,5756000,V3,105,12,93,8.75
202412,5756005,CA,0,10,-10,0
202412,5756030,2,1,2,-1,0.5
202412,5756030,3,0,1,-1,0
202412,5756030,3S3,14,0,14,NA
202412,5756030,CA,0,3,-3,0
202412,5756033,3,40,0,40,NA
202412,5756033,3S3,119,11,108,10.82
202412,5756033,V3,34,0,34,NA
202412,5761000,2,10,54,-44,0.19
202412,5761000,3,2,3,-1,0.67
202412,5761000,3S3,2,8,-6,0.25
202412,5761000,CA,0,47,-47,0
202412,5761002,2,3,0,3,NA
202412,5761002,2S2,1,0,1,NA
202412,5761004,2,0,1,-1,0
202412,5789000,2,183,123,60,1.49
202412,5789000,2S2,0,23,-23,0
202412,5789000,3,2,8,-6,0.25
202412,5789000,3S3,1,1,0,1
202412,5789000,CA,7,35,-28,0.2
202412,5789000,V2,0,1,-1,0
202412,5789000,V3,0,3,-3,0
202412,5789001,2,0,1,-1,0
202412,5789001,3,0,1,-1,0
202412,5789001,3S3,0,1,-1,0
202412,5789002,2,1,1,0,1
202412,5789005,CA,0,3,-3,0
202412,5790000,2,4,68,-64,0.06
202412,5790000,2B2,0,6,-6,0
202412,5790000,2R2,0,1,-1,0
202412,5790000,3,2,6,-4,0.33
202412,5790000,3S2,3,3,0,1
202412,5790000,3S3,3,6,-3,0.5
202412,5790000,CA,3,17,-14,0.18
202412,5790002,2,0,1,-1,0
202412,5790003,2S3,0,1,-1,0
202412,5790003,3S3,1,0,1,NA
202412,5792000,2,2,10,-8,0.2
202412,5792000,2S2,0,2,-2,0
202412,5792000,3S2,0,2,-2,0
202412,5792000,3S3,0,5,-5,0
202412,5792000,CA,0,24,-24,0
202412,5809000,2,86,40,46,2.15
202412,5809000,2S2,0,10,-10,0
202412,5809000,3,0,31,-31,0
202412,5809000,3S3,131,3,128,43.67
202412,5809000,CA,0,25,-25,0
202412,5809000,V2,0,3,-3,0
202412,5809001,3S3,3,0,3,NA
202412,5819000,2,9,12,-3,0.75
202412,5819000,3,3,24,-21,0.12
202412,5819000,3S2,0,92,-92,0
202412,5819000,3S3,0,94,-94,0
202412,5819000,4,0,2,-2,0
202412,5819000,CA,0,3,-3,0
202412,5819000,V3,0,6,-6,0
202412,5819002,3S3,1,0,1,NA
202412,5837000,2,37,848,-811,0.04
202412,5837000,2B2,0,1,-1,0
202412,5837000,2R3,0,1,-1,0
202412,5837000,2S2,0,14,-14,0
202412,5837000,2S3,5,6,-1,0.83
202412,5837000,3,3,90,-87,0.03
202412,5837000,3S2,28,32,-4,0.88
202412,5837000,3S3,38,282,-244,0.13
202412,5837000,4,0,5,-5,0
202412,5837000,CA,5,149,-144,0.03
202412,5837000,V3,1,0,1,NA
202412,5837001,2,0,12,-12,0
202412,5837001,3,0,2,-2,0
202412,5837001,3S3,0,1,-1,0
202412,5837001,CA,0,1,-1,0
202412,5837002,2,2,9,-7,0.22
202412,5837002,2S3,1,5,-4,0.2
202412,5837002,3,1,0,1,NA
202412,5837002,3S2,0,77,-77,0
202412,5837002,3S3,6,47,-41,0.13
202412,5837002,3S4,0,3,-3,0
202412,5837002,CA,0,1,-1,0
202412,5837003,2,0,1,-1,0
202412,5842000,2,1,26,-25,0.04
202412,5842000,3S2,0,1,-1,0
202412,5842000,3S3,2,6,-4,0.33
202412,5842000,CA,0,20,-20,0
202412,5842000,V2,0,2,-2,0
202412,5847000,2,115,153,-38,0.75
202412,5847000,3,18,18,0,1
202412,5847000,3S3,8,39,-31,0.21
202412,5847000,CA,2,74,-72,0.03
202412,5854000,2,1,37,-36,0.03
202412,5854000,3,1,1,0,1
202412,5854000,3S3,0,8,-8,0
202412,5854000,CA,1,8,-7,0.12
202412,5854002,2,1,2,-1,0.5
202412,5854002,3,0,2,-2,0
202412,5854002,3S3,0,3,-3,0
202412,5856000,2,9,21,-12,0.43
202412,5856000,2S2,0,4,-4,0
202412,5856000,3,15,14,1,1.07
202412,5856000,3S3,0,2,-2,0
202412,5856000,CA,0,8,-8,0
202412,5856000,V2,0,2,-2,0
202412,5856000,V3,71,1,70,71
202412,5856000,V4,22,0,22,NA
202412,5858000,2,19,90,-71,0.21
202412,5858000,2S2,0,1,-1,0
202412,5858000,2S3,0,2,-2,0
202412,5858000,3,6,16,-10,0.38
202412,5858000,3S2,16,19,-3,0.84
202412,5858000,3S3,11,34,-23,0.32
202412,5858000,CA,1,32,-31,0.03
202412,5861000,2,5,54,-49,0.09
202412,5861000,2S2,0,7,-7,0
202412,5861000,3,1,6,-5,0.17
202412,5861000,3S2,2,0,2,NA
202412,5861000,3S3,0,2,-2,0
202412,5861000,CA,0,48,-48,0
202412,5861000,V2,0,2,-2,0
202412,5861000,V3,0,1,-1,0
202412,5861002,2,4,15,-11,0.27
202412,5861002,3S2,1,2,-1,0.5
202412,5861002,3S3,22,29,-7,0.76
202412,5861002,3S4,1,0,1,NA
202412,5861002,4,8,1,7,8
202412,5861002,CA,0,3,-3,0
202412,5873006,3S3,0,3,-3,0
202412,5885000,2,50,11,39,4.55
202412,5885000,3,0,3,-3,0
202412,5885000,3S2,0,1,-1,0
202412,5885000,3S3,8,0,8,NA
202412,5885000,V3,0,3,-3,0
202412,5887000,2,109,480,-371,0.23
202412,5887000,2S2,0,4,-4,0
202412,5887000,2S3,0,2,-2,0
202412,5887000,3,120,12,108,10
202412,5887000,3S2,60,22,38,2.73
202412,5887000,3S3,281,431,-150,0.65
202412,5887000,CA,0,88,-88,0
202412,5887003,3,0,1,-1,0
202412,5887004,2,0,2,-2,0
202412,5887007,2,19,22,-3,0.86
202412,5887007,2S2,0,2,-2,0
202412,5887007,3,2,3,-1,0.67
202412,5887007,3S2,1,0,1,NA
202412,5887007,3S3,24,25,-1,0.96
202412,5887007,4,2,0,2,NA
202412,5887007,CA,0,17,-17,0
202412,5890000,2,196,116,80,1.69
202412,5890000,3,5,42,-37,0.12
202412,5890000,3S3,0,66,-66,0
202412,5890000,CA,8,46,-38,0.17
202412,5890000,V3,0,8,-8,0
202412,5893000,2,19,97,-78,0.2
202412,5893000,2S2,1,5,-4,0.2
202412,5893000,2S3,1,7,-6,0.14
202412,5893000,3,0,7,-7,0
202412,5893000,3S1,0,2,-2,0
202412,5893000,3S2,4,3,1,1.33
202412,5893000,3S3,63,67,-4,0.94
202412,5893000,3S4,1,0,1,NA
202412,5893000,4,2,0,2,NA
202412,5893000,CA,28,57,-29,0.49
202412,5893000,V2,0,1,-1,0
202412,5893000,V3,0,2,-2,0
202412,5893001,3S3,0,2,-2,0
202412,5893001,V3,0,5,-5,0
202412,5893002,CA,0,1,-1,0
202412,5893003,2,6,1,5,6
202412,5893003,CA,0,4,-4,0
202412,5893005,3S3,37,30,7,1.23
202412,5895000,2,4,119,-115,0.03
202412,5895000,2B2,0,8,-8,0
202412,5895000,2R2,0,1,-1,0
202412,5895000,3,0,22,-22,0
202412,5895000,3S2,2,6,-4,0.33
202412,5895000,3S3,4,68,-64,0.06
202412,5895000,CA,1,23,-22,0.04
202412,8001000,2,24923,22121,2802,1.13
202412,8001000,2B1,12,24,-12,0.5
202412,8001000,2B2,5,3,2,1.67
202412,8001000,2R2,85,51,34,1.67
202412,8001000,2S1,9,15,-6,0.6
202412,8001000,2S2,857,2329,-1472,0.37
202412,8001000,2S3,629,1623,-994,0.39
202412,8001000,3,643,759,-116,0.85
202412,8001000,3S1,1,4,-3,0.25
202412,8001000,3S2,2111,2647,-536,0.8
202412,8001000,3S3,16667,16306,361,1.02
202412,8001000,3S3S2,0,1,-1,0
202412,8001000,3S4,8,11,-3,0.73
202412,8001000,4,34,9,25,3.78
202412,8001000,CA,5821,4941,880,1.18
202412,8001000,V2,42,64,-22,0.66
202412,8001000,V3,119,250,-131,0.48
202412,8001000,V4,21,37,-16,0.57
202412,8001001,2,320,25,295,12.8
202412,8001001,2S2,13,10,3,1.3
202412,8001001,2S3,62,17,45,3.65
202412,8001001,3,5,1,4,5
202412,8001001,3S2,21,50,-29,0.42
202412,8001001,3S3,128,125,3,1.02
202412,8001001,CA,0,2,-2,0
202412,8001002,2,0,3,-3,0
202412,8001002,CA,0,1,-1,0
202412,8001004,2,0,6,-6,0
202412,8001004,3S3,6,8,-2,0.75
202412,8078000,2,1125,413,712,2.72
202412,8078000,2R2,0,1,-1,0
202412,8078000,2S2,452,5,447,90.4
202412,8078000,2S3,121,7,114,17.29
202412,8078000,3,477,8,469,59.62
202412,8078000,3S2,8,26,-18,0.31
202412,8078000,3S3,765,449,316,1.7
202412,8078000,CA,3,162,-159,0.02
202412,8078000,V2,12,16,-4,0.75
202412,8078000,V3,0,4,-4,0
202412,8078001,2,39,87,-48,0.45
202412,8078001,3,0,7,-7,0
202412,8078001,CA,0,10,-10,0
202412,8078002,CA,0,1,-1,0
202412,8078003,2,0,10,-10,0
202412,8137000,2,1,49,-48,0.02
202412,8137000,3S2,1,0,1,NA
202412,8137000,CA,0,24,-24,0
202412,8137000,V3,0,1,-1,0
202412,8137001,2,1,0,1,NA
202412,8141000,2,15,48,-33,0.31
202412,8141000,2S2,0,86,-86,0
202412,8141000,2S3,0,3,-3,0
202412,8141000,3,9,1,8,9
202412,8141000,3S2,0,2,-2,0
202412,8141000,3S3,3,11,-8,0.27
202412,8141000,CA,1,20,-19,0.05
202412,8141001,CA,0,8,-8,0
202412,8296000,2,9433,2208,7225,4.27
202412,8296000,2B1,0,1,-1,0
202412,8296000,2R2,220,9,211,24.44
202412,8296000,2S1,1,2,-1,0.5
202412,8296000,2S2,222,541,-319,0.41
202412,8296000,2S3,113,252,-139,0.45
202412,8296000,3,333,110,223,3.03
202412,8296000,3S1,5,0,5,NA
202412,8296000,3S2,306,395,-89,0.77
202412,8296000,3S3,2058,2170,-112,0.95
202412,8296000,3S4,4,20,-16,0.2
202412,8296000,4,5,0,5,NA
202412,8296000,CA,2344,443,1901,5.29
202412,8296000,V3,1,119,-118,0.01
202412,8296000,V4,0,23,-23,0
202412,8296001,2,10,41,-31,0.24
202412,8296001,3S3,1,0,1,NA
202412,8372000,2,8,163,-155,0.05
202412,8372000,3,1,2,-1,0.5
202412,8372000,3S2,0,2,-2,0
202412,8372000,3S3,1,16,-15,0.06
202412,8372000,CA,1,55,-54,0.02
202412,8372003,CA,0,2,-2,0
202412,8372004,2,9,7,2,1.29
202412,8372004,3S3,2,1,1,2
202412,8372004,CA,0,22,-22,0
202412,8421000,2,72,199,-127,0.36
202412,8421000,2S2,2,1,1,2
202412,8421000,2S3,28,2,26,14
202412,8421000,3,0,2,-2,0
202412,8421000,3S2,22,13,9,1.69
202412,8421000,3S3,387,17,370,22.76
202412,8421000,3S4,1,0,1,NA
202412,8421000,CA,0,55,-55,0
202412,8421000,V2,2,0,2,NA
202412,8421000,V3,22,0,22,NA
202412,8421000,V3R3,1,0,1,NA
202412,8421000,V4,23,0,23,NA
202412,8421001,2,20,6,14,3.33
202412,8421001,2S2,1,0,1,NA
202412,8421001,3S2,1,0,1,NA
202412,8421001,3S3,1,4,-3,0.25
202412,8421001,3S4,1,0,1,NA
202412,8421003,3S4,1,0,1,NA
202412,8421005,2,0,1,-1,0
202412,8433000,2,14546,2249,12297,6.47
202412,8433000,2B1,2,1,1,2
202412,8433000,2R2,5,5,0,1
202412,8433000,2S2,134,272,-138,0.49
202412,8433000,2S3,142,174,-32,0.82
202412,8433000,3,153,105,48,1.46
202412,8433000,3S1,1,2,-1,0.5
202412,8433000,3S2,316,358,-42,0.88
202412,8433000,3S3,3050,1905,1145,1.6
202412,8433000,3S4,2,0,2,NA
202412,8433000,CA,2023,562,1461,3.6
202412,8433000,V2,1,0,1,NA
202412,8433000,V3,17,3,14,5.67
202412,8433000,V4,0,1,-1,0
202412,8433001,2,63,170,-107,0.37
202412,8433001,3,0,24,-24,0
202412,8433001,3S3,7,7,0,1
202412,8433004,3S3,0,4,-4,0
202412,8436000,2,1,62,-61,0.02
202412,8436000,2S1,0,1,-1,0
202412,8436000,CA,0,55,-55,0
202412,8520000,2,22,265,-243,0.08
202412,8520000,2S2,13,125,-112,0.1
202412,8520000,2S3,47,64,-17,0.73
202412,8520000,3,8,5,3,1.6
202412,8520000,3S2,24,19,5,1.26
202412,8520000,3S3,1238,870,368,1.42
202412,8520000,3S4,0,1,-1,0
202412,8520000,CA,1,87,-86,0.01
202412,8520000,V2,15,0,15,NA
202412,8520000,V3,70,0,70,NA
202412,8549000,2,0,23,-23,0
202412,8549000,2S2,0,2,-2,0
202412,8549000,3,0,18,-18,0
202412,8549000,CA,0,19,-19,0
202412,8549002,2,0,8,-8,0
202412,8549002,2S2,1,0,1,NA
202412,8549002,3S2,1,0,1,NA
202412,8549002,3S3,0,1,-1,0
202412,8549002,CA,0,3,-3,0
202412,8549003,2S3,2,0,2,NA
202412,8549003,3S3,1,0,1,NA
202412,8558000,2,52,201,-149,0.26
202412,8558000,2S2,0,2,-2,0
202412,8558000,3,0,60,-60,0
202412,8558000,CA,0,37,-37,0
202412,8558001,2,1,12,-11,0.08
202412,8558001,3,0,4,-4,0
202412,8558001,3S3,0,1,-1,0
202412,8558001,CA,0,1,-1,0
202412,8560000,2,200,232,-32,0.86
202412,8560000,2S2,2,3,-1,0.67
202412,8560000,2S3,7,1,6,7
202412,8560000,3,4,18,-14,0.22
202412,8560000,3S2,5,1,4,5
202412,8560000,3S3,9,11,-2,0.82
202412,8560000,3S4,2,0,2,NA
202412,8560000,CA,2,54,-52,0.04
202412,8560000,V2,0,2,-2,0
202412,8560000,V3,0,19,-19,0
202412,8560000,V4,0,3,-3,0
202412,8560002,2,0,1,-1,0
202412,8560003,2,1,7,-6,0.14
202412,8560003,3S2,1,1,0,1
202412,8560003,3S3,2,0,2,NA
202412,8560003,CA,0,1,-1,0
202412,8573000,2,99,1119,-1020,0.09
202412,8573000,2S2,1,104,-103,0.01
202412,8573000,2S3,0,33,-33,0
202412,8573000,3,2,82,-80,0.02
202412,8573000,3S2,0,104,-104,0
202412,8573000,3S3,15,479,-464,0.03
202412,8573000,CA,93,763,-670,0.12
202412,8573000,V2,2,0,2,NA
202412,8573002,2,1,0,1,NA
202412,8573002,CA,0,1,-1,0
202412,8606000,2,7,62,-55,0.11
202412,8606000,2S2,1,0,1,NA
202412,8606000,3,1,1,0,1
202412,8606000,3S2,5,1,4,5
202412,8606000,3S3,6,13,-7,0.46
202412,8606000,CA,1,31,-30,0.03
202412,8606004,3S2,0,1,-1,0
202412,8606005,2,0,1,-1,0
202412,8634000,2,422,443,-21,0.95
202412,8634000,2S2,1,3,-2,0.33
202412,8634000,2S3,7,9,-2,0.78
202412,8634000,3,156,12,144,13
202412,8634000,3S2,13,43,-30,0.3
202412,8634000,3S3,174,467,-293,0.37
202412,8634000,CA,7,107,-100,0.07
202412,8634000,V2,0,17,-17,0
202412,8634000,V3,0,56,-56,0
202412,8634000,V3R2,0,15,-15,0
202412,8634000,V3R3,0,1,-1,0
202412,8634000,V4,0,9,-9,0
202412,8638000,2,106,742,-636,0.14
202412,8638000,2S2,0,10,-10,0
202412,8638000,2S3,2,4,-2,0.5
202412,8638000,3,0,26,-26,0
202412,8638000,3S2,6,52,-46,0.12
202412,8638000,3S3,14,88,-74,0.16
202412,8638000,CA,7,184,-177,0.04
202412,8638000,V2,12,5,7,2.4
202412,8638000,V3,0,6,-6,0
202412,8638001,2,0,7,-7,0
202412,8638001,3,1,0,1,NA
202412,8638002,2,2,21,-19,0.1
202412,8638002,3,0,1,-1,0
202412,8638002,3S2,1,0,1,NA
202412,8638002,3S3,1,1,0,1
202412,8638002,CA,0,3,-3,0
202412,8638004,2,12,2,10,6
202412,8638004,CA,0,6,-6,0
202412,8638005,2,1,0,1,NA
202412,8638005,3S2,1,0,1,NA
202412,8638005,V3,0,1,-1,0
202412,8638006,2,0,1,-1,0
202412,8638006,2S3,1,0,1,NA
202412,8638006,CA,0,1,-1,0
202412,8675000,2,2,37,-35,0.05
202412,8675000,3,0,2,-2,0
202412,8675000,CA,0,17,-17,0
202412,8685000,2,24,148,-124,0.16
202412,8685000,3,4,27,-23,0.15
202412,8685000,3S2,0,12,-12,0
202412,8685000,3S3,91,30,61,3.03
202412,8685000,CA,0,76,-76,0
202412,8685000,V2,20,0,20,NA
202412,8685000,V3,19,0,19,NA
202412,8758000,2,4501,3682,819,1.22
202412,8758000,2R2,9,12,-3,0.75
202412,8758000,2R3,1,0,1,NA
202412,8758000,2S1,0,13,-13,0
202412,8758000,2S2,53,123,-70,0.43
202412,8758000,2S3,88,127,-39,0.69
202412,8758000,3,94,67,27,1.4
202412,8758000,3S1,2,4,-2,0.5
202412,8758000,3S2,133,310,-177,0.43
202412,8758000,3S3,546,1231,-685,0.44
202412,8758000,3S4,2,2,0,1
202412,8758000,CA,2529,862,1667,2.93
202412,8758000,V2,0,61,-61,0
