MES,RUTA_CONFIGURACION,VALOR_MERCADO,UTILIZACION_MERCADO,NUM_VIAJES_MERCADO,VALOR_REMESAS,UTILIZACION_REMESAS,NUM_VIAJES_REMESAS, VALOR_PROMEDIO_MERCADO ,RUTA_ANALISIS,CONFIGURACION_ANALISIS,CODIGO_ORIGEN,CODIGO_DESTINO
202501,11001000-41001000-2S3,2104150,0.464477778,5,2333714.286,0.442857143,7,2376401.886,11001000-41001000,2S3,11001000,41001000
202501,11001000-41001000-3,3906000,1.059304688,4,3515666.667,0.713333333,6,3892108,11001000-41001000,3,11001000,41001000
202501,11001000-41001000-3S2,2413778.75,0.627571879,4,3498710,0.675,4,3248621.75,11001000-41001000,3S2,11001000,41001000
202501,11001000-41001000-3S3,3225773.553,0.867508944,22,3032736.554,0.882461538,65,3296548.435,11001000-41001000,3S3,11001000,41001000
202501,11001000-41298000-3S3,2568287.333,0.813958946,2,5136574.667,0.883333333,3,4355815.317,11001000-41298000,3S3,11001000,41298000
202501,11001000-41359000-3,2000000,0.75,1,2000000,0.75,1,2120000,11001000-41359000,3,11001000,41359000
202501,11001000-41524000-3S2,3095100,0.919616129,1,3095100,0.89,1,3280806,11001000-41524000,3S2,11001000,41524000
202501,11001000-41551000-2S2,2600000,0.909090909,1,2600000,0.91,1,2756000,11001000-41551000,2S2,11001000,41551000
202501,11001000-41551000-2S3,3200000,0.740740741,1,3200000,0.74,1,3392000,11001000-41551000,2S3,11001000,41551000
202501,11001000-41551000-3,4111666.667,0.919666667,3,4027500,0.765,4,4304836.667,11001000-41551000,3,11001000,41551000
202501,11001000-41551000-3S2,3460694,0.478715054,1,3460694,0.39,1,3668335.64,11001000-41551000,3S2,11001000,41551000
202501,11001000-41551000-3S3,2999999.667,0.827794118,3,4499999.5,0.865,2,4133999.541,11001000-41551000,3S3,11001000,41551000
202501,11001000-41615000-3,2933333.333,0.625,1,2933333.333,0.62,3,3109333.333,11001000-41615000,3,11001000,41615000
202501,11001000-41668000-3,2850000,0.875,1,2850000,0.88,1,3021000,11001000-41668000,3,11001000,41668000
202501,11001000-41668000-3S3,4500000,1.029411765,1,4500000,1.03,1,4770000,11001000-41668000,3S3,11001000,41668000
202501,11001000-41807000-3S3,4012000,1,1,4012000,1,1,4252720,11001000-41807000,3S3,11001000,41807000
202501,11001000-44001000-3S2,5750000,0.458064516,1,NA,NA,NA,6095000,11001000-44001000,3S2,11001000,44001000
202501,11001000-44001000-3S3,7500000,0.882352941,1,7500000,0.88,1,7950000,11001000-44001000,3S3,11001000,44001000
202501,11001000-44035000-2S2,7000000,0.431818182,1,7000000,0.64,1,7420000,11001000-44035000,2S2,11001000,44035000
202501,11001000-44035000-3S2,8650000,0.432258065,2,8650000,0.435,2,9169000,11001000-44035000,3S2,11001000,44035000
202501,11001000-44035000-3S3,5087500,0.511764706,2,6040000,0.47,5,5998540,11001000-44035000,3S3,11001000,44035000
202501,11001000-44035001-2S2,5800000,0.454545455,1,5800000,0.45,1,6148000,11001000-44035001,2S2,11001000,44035001
202501,11001000-44090003-3S3,5000000,0.588235294,1,5000000,0.59,1,5300000,11001000-44090003,3S3,11001000,44090003
202501,11001000-44279000-3,7500000,0.34375,1,7500000,0.34,1,7950000,11001000-44279000,3,11001000,44279000
202501,11001000-44378000-2S2,2500000,0.454545455,1,2500000,0.45,1,2650000,11001000-44378000,2S2,11001000,44378000
202501,11001000-44378000-3S3,7700000,1,1,7700000,1,3,8162000,11001000-44378000,3S3,11001000,44378000
202501,11001000-44430000-2S2,6500000,0.772727273,1,6500000,0.77,1,6890000,11001000-44430000,2S2,11001000,44430000
202501,11001000-44430000-3S3,5203750,0.951441176,4,7415000,0.8725,4,6922330,11001000-44430000,3S3,11001000,44430000
202501,11001000-44430007-2S2,7000000,0.697090909,1,NA,NA,NA,7420000,11001000-44430007,2S2,11001000,44430007
202501,11001000-44430007-2S3,5000000,0.37037037,1,5000000,0.37,1,5300000,11001000-44430007,2S3,11001000,44430007
202501,11001000-44430007-3S3,6098810.381,0.986747899,7,6288636.636,0.997727273,22,6585468.502,11001000-44430007,3S3,11001000,44430007
202501,11001000-44560003-3S3,6120000,0.441176471,1,6120000,0.44,1,6487200,11001000-44560003,3S3,11001000,44560003
202501,11001000-44847000-3S3,9500000,0.955882353,1,9500000,0.96,2,10070000,11001000-44847000,3S3,11001000,44847000
202501,11001000-47001000-2S2,4098888.889,0.606902357,9,4743333.333,0.629333333,15,4754688.889,11001000-47001000,2S2,11001000,47001000
202501,11001000-47001000-2S3,5500000,0.679012346,3,5550000,0.6525,4,5861800,11001000-47001000,2S3,11001000,47001000
202501,11001000-47001000-3,5000000,1.09375,1,5000000,1.09,1,5300000,11001000-47001000,3,11001000,47001000
202501,11001000-47001000-3S2,5516000,0.663976858,6,6916000,0.766666667,6,6737360,11001000-47001000,3S2,11001000,47001000
202501,11001000-47001000-3S3,6161180.083,0.880821589,12,6387827.559,0.848529412,34,6674998.683,11001000-47001000,3S3,11001000,47001000
202501,11001000-47189000-2S2,4547000,0.438787879,3,4547000,0.436666667,3,4819820,11001000-47189000,2S2,11001000,47189000
202501,11001000-50001000-2S2,1591829.4,0.518309229,6,2054782.609,0.535217391,23,1981777.405,11001000-50001000,2S2,11001000,50001000
202501,11001000-50001000-2S3,2372426.357,0.540885041,7,2123725.067,0.562,15,2356597.918,11001000-50001000,2S3,11001000,50001000
202501,11001000-50001000-3,1853298.148,0.929576968,12,1857957.692,0.881923077,26,1967459.507,11001000-50001000,3,11001000,50001000
202501,11001000-50001000-3S2,2325000,0.668053544,6,4100000,0.725,4,3593400,11001000-50001000,3S2,11001000,50001000
202501,11001000-50001000-3S3,2383004.703,0.812442018,30,2433426.129,0.844427861,201,2558053.012,11001000-50001000,3S3,11001000,50001000
202501,11001000-50006000-2S2,2650000,0.5875,4,2675000,0.54625,8,2824900,11001000-50006000,2S2,11001000,50006000
202501,11001000-50006000-2S3,3800000,0.555555556,1,3800000,0.56,1,4028000,11001000-50006000,2S3,11001000,50006000
202501,11001000-50006000-3,1700330,0.716677083,3,1700330,0.77,3,1802349.8,11001000-50006000,3,11001000,50006000
202501,11001000-50006000-3S2,3250000,0.419354839,2,3250000,0.42,2,3445000,11001000-50006000,3S2,11001000,50006000
202501,11001000-50006000-3S3,2324000,0.743183824,5,2900000,0.625,8,2829776,11001000-50006000,3S3,11001000,50006000
202501,11001000-50006003-2S3,3000000,0.37037037,1,3000000,0.37,1,3180000,11001000-50006003,2S3,11001000,50006003
202501,11001000-5001000-2S2,2405246.758,0.641266057,22,3155757.939,0.563636364,33,3026886.675,11001000-5001000,2S2,11001000,5001000
202501,11001000-5001000-2S3,3138717.523,0.630655836,11,3800274.692,0.680769231,13,3747790.934,11001000-5001000,2S3,11001000,5001000
202501,11001000-5001000-3,2434156.286,0.918488095,14,3203979.182,0.967272727,11,3069813.025,11001000-5001000,3,11001000,5001000
202501,11001000-5001000-3S2,3516069.492,0.72460802,20,4113561.07,0.67028169,71,4107038.305,11001000-5001000,3S2,11001000,5001000
202501,11001000-5001000-3S3,3273278.908,0.819868897,31,4301742.835,0.827731959,97,4123778.7,11001000-5001000,3S3,11001000,5001000
202501,11001000-50110000-3S3,3750000,0.764705882,2,7500000,0.71,1,6360000,11001000-50110000,3S3,11001000,50110000
202501,11001000-50150000-2S2,2733333.333,0.363636364,1,2000000,0.68,1,2430933.333,11001000-50150000,2S2,11001000,50150000
202501,11001000-50150000-2S3,2500000,0.37037037,1,2500000,0.37,1,2650000,11001000-50150000,2S3,11001000,50150000
202501,11001000-50150000-3S3,2500000,0.470588235,2,5000000,0.44,1,4240000,11001000-50150000,3S3,11001000,50150000
202501,11001000-50223000-3,2200000,1.0625,1,2200000,1.06,1,2332000,11001000-50223000,3,11001000,50223000
202501,11001000-50226000-2S3,2667500,0.37037037,1,2667500,0.37,1,2827550,11001000-50226000,2S3,11001000,50226000
202501,11001000-50226000-3,2425000,0.5739375,2,2650000,0.59,1,2713600,11001000-50226000,3,11001000,50226000
202501,11001000-5030000-2S2,4800000,0.8,1,4800000,0.8,1,5088000,11001000-5030000,2S2,11001000,5030000
202501,11001000-5030000-2S3,3800000,0.740740741,1,3800000,0.74,1,4028000,11001000-5030000,2S3,11001000,5030000
202501,11001000-5030000-3,2800000,0.375,1,NA,NA,NA,2968000,11001000-5030000,3,11001000,5030000
202501,11001000-50313000-3,2600000,1.03125,2,2600000,1.03,2,2756000,11001000-50313000,3,11001000,50313000
202501,11001000-50313000-3S2,3000000,0.419354839,1,3000000,0.42,1,3180000,11001000-50313000,3S2,11001000,50313000
202501,11001000-50313000-3S3,2485150.075,0.928613121,8,2457244.576,0.987272727,33,2616511.182,11001000-50313000,3S3,11001000,50313000
202501,11001000-50318000-2S2,3000000,0.597727273,1,3000000,0.6,1,3180000,11001000-50318000,2S2,11001000,50318000
202501,11001000-50318000-3S2,4000000,0.387096774,1,4000000,0.39,1,4240000,11001000-50318000,3S2,11001000,50318000
202501,11001000-50318000-3S3,3822000,0.558823529,1,3822000,0.56,1,4051320,11001000-50318000,3S3,11001000,50318000
202501,11001000-50325000-3,4420000,1.0625,1,4420000,1.06,2,4685200,11001000-50325000,3,11001000,50325000
202501,11001000-50370000-2S2,1200000,0.636363636,1,1200000,0.64,1,1272000,11001000-50370000,2S2,11001000,50370000
202501,11001000-50370000-3,2200000,0.90625,1,2200000,0.91,1,2332000,11001000-50370000,3,11001000,50370000
202501,11001000-5040000-3S2,5500000,0.706451613,1,5500000,0.71,1,5830000,11001000-5040000,3S2,11001000,5040000
202501,11001000-5045000-2S2,5375000,0.561363636,1,5500000,0.67,3,5777000,11001000-5045000,2S2,11001000,5045000
202501,11001000-5045000-2S3,5500000,0.548148148,1,5500000,0.55,7,5830000,11001000-5045000,2S3,11001000,5045000
202501,11001000-5045000-3S3,4748805,0.798897059,4,6636305,0.745,4,6234183.3,11001000-5045000,3S3,11001000,5045000
202501,11001000-50568000-2S2,5283333.333,0.659090909,2,5200000,0.5525,4,5547333.333,11001000-50568000,2S2,11001000,50568000
202501,11001000-50568000-2S3,5000000,0.37037037,1,5000000,0.37,1,5300000,11001000-50568000,2S3,11001000,50568000
202501,11001000-50568000-3,3500000,0.635416667,3,3500000,0.5,3,3710000,11001000-50568000,3,11001000,50568000
202501,11001000-50568000-3S2,9310000,0.548387097,1,7840000,0.473333333,3,8933680,11001000-50568000,3S2,11001000,50568000
202501,11001000-50568010-3S3,5500000,0.514705882,2,5500000,0.515,2,5830000,11001000-50568010,3S3,11001000,50568010
202501,11001000-50568011-2S2,5100000,0.590909091,3,5100000,0.59,3,5406000,11001000-50568011,2S2,11001000,50568011
202501,11001000-50568011-3S3,4700000,0.608823529,2,8700000,0.425,2,7526000,11001000-50568011,3S3,11001000,50568011
202501,11001000-50573000-3S2,2800000,0.548387097,1,2800000,0.55,1,2968000,11001000-50573000,3S2,11001000,50573000
202501,11001000-50573000-3S3,980000,0.838872995,2,2693166.667,0.773333333,3,2128374,11001000-50573000,3S3,11001000,50573000
202501,11001000-5059000-3S3,2951671.5,1,2,2951671.5,1,2,3128771.79,11001000-5059000,3S3,11001000,5059000
202501,11001000-50606000-3S3,3000000,0.823529412,1,3000000,0.82,1,3180000,11001000-50606000,3S3,11001000,50606000
202501,11001000-50680000-3S2,7767000,0.64516129,1,7767000,0.65,1,8233020,11001000-50680000,3S2,11001000,50680000
202501,11001000-50689000-3,1600000,1.0875,1,1600000,1.09,4,1696000,11001000-50689000,3,11001000,50689000
202501,11001000-50689000-3S3,7750000,0.323529412,1,7750000,0.32,1,8215000,11001000-50689000,3S3,11001000,50689000
202501,11001000-5079000-2S2,3000000,0.322727273,1,3000000,0.32,1,3180000,11001000-5079000,2S2,11001000,5079000
202501,11001000-5079000-3,2400000,0.9375,1,2400000,0.94,1,2544000,11001000-5079000,3,11001000,5079000
202501,11001000-5079000-3S3,3158122.97,0.894480519,7,3654166.828,0.954482759,29,3663094.241,11001000-5079000,3S3,11001000,5079000
202501,11001000-5088000-2S2,2850000,0.727272727,2,3540000,0.484,5,3459840,11001000-5088000,2S2,11001000,5088000
202501,11001000-5088000-3S2,3493996.733,0.974193548,5,3489446.875,1.0125,8,3700742.827,11001000-5088000,3S2,11001000,5088000
202501,11001000-5088000-3S3,3693954.177,0.946079425,9,3692278.444,0.988666667,45,3914525.662,11001000-5088000,3S3,11001000,5088000
202501,11001000-5129000-2S3,2611000,0.591222222,1,NA,NA,NA,2767660,11001000-5129000,2S3,11001000,5129000
202501,11001000-5129000-3,3000550,1.09375,1,3000550,1.09,1,3180583,11001000-5129000,3,11001000,5129000
202501,11001000-5147000-2S2,6200000,0.909090909,1,6200000,0.91,1,6572000,11001000-5147000,2S2,11001000,5147000
202501,11001000-5147000-2S3,6300000,0.740740741,1,6300000,0.74,1,6678000,11001000-5147000,2S3,11001000,5147000
202501,11001000-5148000-3,2781670.455,1.076704545,3,2826420.313,1.069375,16,2977031.591,11001000-5148000,3,11001000,5148000
202501,11001000-5148000-3S3,3624910,1.007352941,1,3624910,1.005,2,3842404.6,11001000-5148000,3S3,11001000,5148000
202501,11001000-5154000-2S2,6000000,0.818181818,1,12524167,0.82,1,10509370.21,11001000-5154000,2S2,11001000,5154000
202501,11001000-5154000-3S2,3255555.556,0.691756272,3,4950000,0.63,2,4528555.556,11001000-5154000,3S2,11001000,5154000
202501,11001000-5154000-3S3,6387221,0.897808824,6,6387221,0.905,6,6770454.26,11001000-5154000,3S3,11001000,5154000
202501,11001000-5172000-3S3,5366666.667,0.902165441,1,5366666.667,0.94,3,5688666.667,11001000-5172000,3S3,11001000,5172000
202501,11001000-52001000-2S2,5210000,0.580022727,2,5210000,0.415,4,5522600,11001000-52001000,2S2,11001000,52001000
202501,11001000-52001000-2S3,5520000,0.537222222,1,NA,NA,NA,5851200,11001000-52001000,2S3,11001000,52001000
202501,11001000-52001000-3,3292666.667,1.041666667,3,4908500,1.0475,4,4517896.667,11001000-52001000,3,11001000,52001000
202501,11001000-52001000-3S2,4848437.857,0.807482719,7,7159626,0.824,5,6609259.787,11001000-52001000,3S2,11001000,52001000
202501,11001000-52001000-3S3,6994576.667,0.834602496,11,6764572.381,0.730952381,21,7267968.541,11001000-52001000,3S3,11001000,52001000
202501,11001000-5206000-3,4000000,0.6875,1,4000000,0.69,1,4240000,11001000-5206000,3,11001000,5206000
202501,11001000-52356000-2S2,6046993.724,0.653985577,13,6441296.481,0.627037037,27,6660589.901,11001000-52356000,2S2,11001000,52356000
202501,11001000-52356000-2S3,6816666.833,0.604884877,12,6757091.045,0.637272727,22,7187776.642,11001000-52356000,2S3,11001000,52356000
202501,11001000-52356000-3,5600000,1.078125,1,5600000,1.075,2,5936000,11001000-52356000,3,11001000,52356000
202501,11001000-52356000-3S2,12297423.63,0.754623656,10,7952544.333,0.81,9,10271925.82,11001000-52356000,3S2,11001000,52356000
202501,11001000-52356000-3S3,7305179.767,0.745907113,21,7209898.054,0.68375,56,7682891.383,11001000-52356000,3S3,11001000,52356000
202501,11001000-5250000-2S3,5000000,0.777777778,1,5000000,0.78,1,5300000,11001000-5250000,2S3,11001000,5250000
202501,11001000-5266000-2S2,2806985.294,0.661928476,4,2817857.143,0.571428571,14,2982318.908,11001000-5266000,2S2,11001000,5266000
202501,11001000-5266000-3S2,2969751.75,0.843548387,4,3839521.6,0.630857143,35,3701110.48,11001000-5266000,3S2,11001000,5266000
202501,11001000-5266000-3S3,2340790,0.594117647,5,3859764.286,0.375714286,7,3447305.046,11001000-5266000,3S3,11001000,5266000
202501,11001000-52835000-3S3,9072333.333,0.982843137,2,9219500,0.9725,4,9710271.333,11001000-52835000,3S3,11001000,52835000
202501,11001000-5308000-2S2,2375000,0.681818182,4,3166666.667,0.786666667,3,3021000,11001000-5308000,2S2,11001000,5308000
202501,11001000-5308000-2S3,3000000,0.685185185,1,3000000,0.69,1,3180000,11001000-5308000,2S3,11001000,5308000
202501,11001000-5308000-3,3125000,0.806875,1,3125000,0.495,2,3312500,11001000-5308000,3,11001000,5308000
202501,11001000-5308000-3S2,2619229.333,0.914449132,3,3928844,0.835,2,3609298.021,11001000-5308000,3S2,11001000,5308000
202501,11001000-5308000-3S3,3579137.33,0.746088725,10,3862735,0.703703704,27,3974253.688,11001000-5308000,3S3,11001000,5308000
202501,11001000-5310003-3S3,4995000,0.705882353,1,4995000,0.35,1,5294700,11001000-5310003,3S3,11001000,5310003
202501,11001000-5318000-2S2,2051444.2,0.45805,4,2737056.4,0.53,5,2610580.211,11001000-5318000,2S2,11001000,5318000
202501,11001000-5318000-2S3,1300000,0.590796296,2,2600000,0.58,1,2204800,11001000-5318000,2S3,11001000,5318000
202501,11001000-5318000-3S2,2441309,0.900318996,3,3661963.5,0.9,2,3364123.802,11001000-5318000,3S2,11001000,5318000
202501,11001000-5318000-3S3,3971339.797,0.836209559,6,3622332.613,0.991612903,93,3987651.616,11001000-5318000,3S3,11001000,5318000
202501,11001000-5360000-2S2,2440000,0.654195455,5,3100000,0.605,4,3006160,11001000-5360000,2S2,11001000,5360000
202501,11001000-5360000-3,1500000,0.861953125,4,3000000,1.06,2,2544000,11001000-5360000,3,11001000,5360000
202501,11001000-5360000-3S2,2517808.667,0.90663172,3,3776713,0.935,2,3469540.343,11001000-5360000,3S2,11001000,5360000
202501,11001000-5360000-3S3,3547359.788,0.924639276,13,4105709.333,0.965,24,4115311.686,11001000-5360000,3S3,11001000,5360000
202501,11001000-5361000-2S3,7000000,0.62962963,1,7000000,0.63,1,7420000,11001000-5361000,2S3,11001000,5361000
202501,11001000-5361000-3S3,7000000,0.588235294,1,7000000,0.59,1,7420000,11001000-5361000,3S3,11001000,5361000
202501,11001000-5380000-2S2,3133336.667,0.583333333,3,3133336.667,0.6,3,3321336.867,11001000-5380000,2S2,11001000,5380000
202501,11001000-5380000-3,3200000,1.0625,1,3200000,1.06,2,3392000,11001000-5380000,3,11001000,5380000
202501,11001000-5380000-3S3,1333333.333,0.935405229,3,4000000,1,1,3109333.333,11001000-5380000,3S3,11001000,5380000
202501,11001000-54001000-2S2,3600000,0.651797521,11,4511250,0.796875,16,4395555,11001000-54001000,2S2,11001000,54001000
202501,11001000-54001000-2S3,5051250,0.806717593,4,4860000,0.518888889,9,5232690,11001000-54001000,2S3,11001000,54001000
202501,11001000-54001000-3,3395200.056,0.973555556,6,3602728.571,0.516666667,21,3730900.195,11001000-54001000,3,11001000,54001000
202501,11001000-54001000-3S2,4411118,0.838618065,10,4936863.529,0.587058824,34,5010159.237,11001000-54001000,3S2,11001000,54001000
202501,11001000-54001000-3S3,4852769.257,0.818260357,44,4958771.845,0.83839779,181,5211353.059,11001000-54001000,3S3,11001000,54001000
202501,11001000-54172000-3S3,3000000,1,1,3000000,1,2,3180000,11001000-54172000,3S3,11001000,54172000
202501,11001000-5440000-3S3,3654272.5,1.007352941,2,3654272.5,1.005,2,3873528.85,11001000-5440000,3S3,11001000,5440000
202501,11001000-54405000-3S3,4150000,1,1,4150000,1,1,4399000,11001000-54405000,3S3,11001000,54405000
202501,11001000-54498000-3,5800000,1,1,NA,NA,NA,6148000,11001000-54498000,3,11001000,54498000
202501,11001000-54498000-3S3,6510900.667,0.893377451,2,6294822.667,0.9,3,6764129.099,11001000-54498000,3S3,11001000,54498000
202501,11001000-54518000-3S3,4000020,0.882352941,1,4000020,0.94,1,4240021.2,11001000-54518000,3S3,11001000,54518000
202501,11001000-54810000-3S3,7000600,1,1,7000600,1,1,7420636,11001000-54810000,3S3,11001000,54810000
202501,11001000-54874000-3S3,4041176.471,0.600346021,2,4078888.889,0.59,18,4307632.157,11001000-54874000,3S3,11001000,54874000
202501,11001000-5495000-3S2,3000000,0.967741935,1,3000000,0.97,1,3180000,11001000-5495000,3S2,11001000,5495000
202501,11001000-5591000-3S3,2896695.333,1,1,2896695.333,0.646666667,3,3070497.053,11001000-5591000,3S3,11001000,5591000
202501,11001000-5604000-2S3,4000000,0.703703704,1,4000000,0.7,1,4240000,11001000-5604000,2S3,11001000,5604000
202501,11001000-5607000-3,2936410,1.0625,1,2936410,1.06,2,3112594.6,11001000-5607000,3,11001000,5607000
202501,11001000-5615000-2S2,2846566.667,0.667045455,6,2927057.143,0.655714286,7,3068552.61,11001000-5615000,2S2,11001000,5615000
202501,11001000-5615000-2S3,2800000,0.37037037,1,2800000,0.37,1,2968000,11001000-5615000,2S3,11001000,5615000
202501,11001000-5615000-3,2346866.667,0.941027778,3,2262942.857,0.945714286,7,2434303.124,11001000-5615000,3,11001000,5615000
202501,11001000-5615000-3S2,4078703.25,0.68397434,4,5133962.6,0.638,5,4994570.392,11001000-5615000,3S2,11001000,5615000
202501,11001000-5615000-3S3,3791889.569,0.849292923,8,3644364.115,0.926538462,26,3925576.755,11001000-5615000,3S3,11001000,5615000
202501,11001000-5631000-3S3,3972050,1,2,3972050,1,2,4210373,11001000-5631000,3S3,11001000,5631000
202501,11001000-5756000-3,4000000,0.625,1,4000000,0.62,1,4240000,11001000-5756000,3,11001000,5756000
202501,11001000-5837000-2S2,5899999.667,0.772727273,3,5824999.5,0.7725,4,6206299.541,11001000-5837000,2S2,11001000,5837000
202501,11001000-5837000-3S3,7000000,1.029411765,1,7000000,1.03,1,7420000,11001000-5837000,3S3,11001000,5837000
